file_key,emotion,source,full_path,npz_filename
Q4_Cir1kZyB7QM_0,calm,emopia,data/raw/labelled/emopia/Q4_Cir1kZyB7QM_0.mid,emopia_Q4_Cir1kZyB7QM_0.npz
Q3_TYkTOwBfFB8_0,sad,emopia,data/raw/labelled/emopia/Q3_TYkTOwBfFB8_0.mid,emopia_Q3_TYkTOwBfFB8_0.npz
Q2_P-We4q3goKU_2,angry,emopia,data/raw/labelled/emopia/Q2_P-We4q3goKU_2.mid,emopia_Q2_P-We4q3goKU_2.npz
labelled/phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin.mid,vgmidi_Indiana_Jones_PC_Indiana_Jones_and_the_Last_Crusade_Zeppelin.npz
Q4_YAAxPW1GB7w_1,calm,emopia,data/raw/labelled/emopia/Q4_YAAxPW1GB7w_1.mid,emopia_Q4_YAAxPW1GB7w_1.npz
Q1__SJQaaRzD-A_1,happy,emopia,data/raw/labelled/emopia/Q1__SJQaaRzD-A_1.mid,emopia_Q1__SJQaaRzD-A_1.npz
Q2_16OaOpfOPZ0_2,angry,emopia,data/raw/labelled/emopia/Q2_16OaOpfOPZ0_2.mid,emopia_Q2_16OaOpfOPZ0_2.npz
Q1_2Z9SjI131jA_14,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_14.mid,emopia_Q1_2Z9SjI131jA_14.npz
Q4_3N2G21U7guk_0,calm,emopia,data/raw/labelled/emopia/Q4_3N2G21U7guk_0.mid,emopia_Q4_3N2G21U7guk_0.npz
Q2_ivCNV47tsRw_3,angry,emopia,data/raw/labelled/emopia/Q2_ivCNV47tsRw_3.mid,emopia_Q2_ivCNV47tsRw_3.npz
Q2_BzqX-9TA-GY_2,angry,emopia,data/raw/labelled/emopia/Q2_BzqX-9TA-GY_2.mid,emopia_Q2_BzqX-9TA-GY_2.npz
Q4_pzeHffxmdcE_0,calm,emopia,data/raw/labelled/emopia/Q4_pzeHffxmdcE_0.mid,emopia_Q4_pzeHffxmdcE_0.npz
Q1_V3Y9L4UOcpk_2,happy,emopia,data/raw/labelled/emopia/Q1_V3Y9L4UOcpk_2.mid,emopia_Q1_V3Y9L4UOcpk_2.npz
Q2_sEQf5lcnj_o_3,angry,emopia,data/raw/labelled/emopia/Q2_sEQf5lcnj_o_3.mid,emopia_Q2_sEQf5lcnj_o_3.npz
Q2_1kny88W533Q_3,angry,emopia,data/raw/labelled/emopia/Q2_1kny88W533Q_3.mid,emopia_Q2_1kny88W533Q_3.npz
Q2_WQrPcuy50aA_0,angry,emopia,data/raw/labelled/emopia/Q2_WQrPcuy50aA_0.mid,emopia_Q2_WQrPcuy50aA_0.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Ganondorf_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Ganondorf.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Ganondorf.npz
Q1_1vjy9oMFa8c_2,happy,emopia,data/raw/labelled/emopia/Q1_1vjy9oMFa8c_2.mid,emopia_Q1_1vjy9oMFa8c_2.npz
Q2_f2BXXa7lPuE_1,angry,emopia,data/raw/labelled/emopia/Q2_f2BXXa7lPuE_1.mid,emopia_Q2_f2BXXa7lPuE_1.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Tifa_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Tifa.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Tifa.npz
Q1_SQDuF0qxGQw_0,happy,emopia,data/raw/labelled/emopia/Q1_SQDuF0qxGQw_0.mid,emopia_Q1_SQDuF0qxGQw_0.npz
Q3_-vAz_HTFEXs_0,sad,emopia,data/raw/labelled/emopia/Q3_-vAz_HTFEXs_0.mid,emopia_Q3_-vAz_HTFEXs_0.npz
Q3_PLfFWFZflQU_1,sad,emopia,data/raw/labelled/emopia/Q3_PLfFWFZflQU_1.mid,emopia_Q3_PLfFWFZflQU_1.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Majora's Mask_Stone Temple Tower_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Majora's Mask_Stone Temple Tower.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Majora_s_Mask_Stone_Temple_Tower.npz
Q2_yrvKReuwVlY_1,angry,emopia,data/raw/labelled/emopia/Q2_yrvKReuwVlY_1.mid,emopia_Q2_yrvKReuwVlY_1.npz
Q1__8v0MFBZoco_0,happy,emopia,data/raw/labelled/emopia/Q1__8v0MFBZoco_0.mid,emopia_Q1__8v0MFBZoco_0.npz
Q4_rDhbGjFlKF8_1,calm,emopia,data/raw/labelled/emopia/Q4_rDhbGjFlKF8_1.mid,emopia_Q4_rDhbGjFlKF8_1.npz
Q2_38i12IPkL5c_2,angry,emopia,data/raw/labelled/emopia/Q2_38i12IPkL5c_2.mid,emopia_Q2_38i12IPkL5c_2.npz
Q3_uj3Gif77SYM_6,sad,emopia,data/raw/labelled/emopia/Q3_uj3Gif77SYM_6.mid,emopia_Q3_uj3Gif77SYM_6.npz
Q1__kJtgm1OUNA_2,happy,emopia,data/raw/labelled/emopia/Q1__kJtgm1OUNA_2.mid,emopia_Q1__kJtgm1OUNA_2.npz
labelled/phrases/Other_PS2_Shadow of the Colossus_Memories_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PS2_Shadow of the Colossus_Memories.mid,vgmidi_Other_PS2_Shadow_of_the_Colossus_Memories.npz
Q1_RaUSISlnhKw_2,happy,emopia,data/raw/labelled/emopia/Q1_RaUSISlnhKw_2.mid,emopia_Q1_RaUSISlnhKw_2.npz
labelled/phrases/Battle of Olympus_NES_Battle of Olympus_3 Magic Hearts_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Battle of Olympus_NES_Battle of Olympus_3 Magic Hearts.mid,vgmidi_Battle_of_Olympus_NES_Battle_of_Olympus_3_Magic_Hearts.npz
Q4_kMHiU0fhWVw_2,calm,emopia,data/raw/labelled/emopia/Q4_kMHiU0fhWVw_2.mid,emopia_Q4_kMHiU0fhWVw_2.npz
Q3_BzqX-9TA-GY_0,sad,emopia,data/raw/labelled/emopia/Q3_BzqX-9TA-GY_0.mid,emopia_Q3_BzqX-9TA-GY_0.npz
labelled/phrases/Other_PC_Aion Tower of Eternity_Wings of the Knight_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_Aion Tower of Eternity_Wings of the Knight.mid,vgmidi_Other_PC_Aion_Tower_of_Eternity_Wings_of_the_Knight.npz
Q2_epX33OVpkmA_2,angry,emopia,data/raw/labelled/emopia/Q2_epX33OVpkmA_2.mid,emopia_Q2_epX33OVpkmA_2.npz
Q3_Oku8sIpTMAE_0,sad,emopia,data/raw/labelled/emopia/Q3_Oku8sIpTMAE_0.mid,emopia_Q3_Oku8sIpTMAE_0.npz
Q1_IH2KrGjKXw0_3,happy,emopia,data/raw/labelled/emopia/Q1_IH2KrGjKXw0_3.mid,emopia_Q1_IH2KrGjKXw0_3.npz
Q3_Ie5koh4qvJc_2,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_2.mid,emopia_Q3_Ie5koh4qvJc_2.npz
Q4_E6MARl3zjnQ_0,calm,emopia,data/raw/labelled/emopia/Q4_E6MARl3zjnQ_0.mid,emopia_Q4_E6MARl3zjnQ_0.npz
Q4_egYSmNuIFGk_0,calm,emopia,data/raw/labelled/emopia/Q4_egYSmNuIFGk_0.mid,emopia_Q4_egYSmNuIFGk_0.npz
Q2_08t73Qgjkt4_1,angry,emopia,data/raw/labelled/emopia/Q2_08t73Qgjkt4_1.mid,emopia_Q2_08t73Qgjkt4_1.npz
Q4_XPLYvpyfKUM_1,calm,emopia,data/raw/labelled/emopia/Q4_XPLYvpyfKUM_1.mid,emopia_Q4_XPLYvpyfKUM_1.npz
Q3_X1p8xcarVu0_2,sad,emopia,data/raw/labelled/emopia/Q3_X1p8xcarVu0_2.mid,emopia_Q3_X1p8xcarVu0_2.npz
Q1_SQDuF0qxGQw_1,happy,emopia,data/raw/labelled/emopia/Q1_SQDuF0qxGQw_1.mid,emopia_Q1_SQDuF0qxGQw_1.npz
Q1_3ahg_eQZhxs_1,happy,emopia,data/raw/labelled/emopia/Q1_3ahg_eQZhxs_1.mid,emopia_Q1_3ahg_eQZhxs_1.npz
labelled/phrases/Other_N64_GoldenEye 007_Dam_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Other_N64_GoldenEye 007_Dam.mid,vgmidi_Other_N64_GoldenEye_007_Dam.npz
Q2_Ie5koh4qvJc_7,angry,emopia,data/raw/labelled/emopia/Q2_Ie5koh4qvJc_7.mid,emopia_Q2_Ie5koh4qvJc_7.npz
Q4_12tDlCQVRtA_1,calm,emopia,data/raw/labelled/emopia/Q4_12tDlCQVRtA_1.mid,emopia_Q4_12tDlCQVRtA_1.npz
Q4_GAvPwG2wYZM_0,calm,emopia,data/raw/labelled/emopia/Q4_GAvPwG2wYZM_0.mid,emopia_Q4_GAvPwG2wYZM_0.npz
Q3_fnqb8zqHqdY_1,sad,emopia,data/raw/labelled/emopia/Q3_fnqb8zqHqdY_1.mid,emopia_Q3_fnqb8zqHqdY_1.npz
Q3_REq37pDAm3A_1,sad,emopia,data/raw/labelled/emopia/Q3_REq37pDAm3A_1.mid,emopia_Q3_REq37pDAm3A_1.npz
Q2_--2B4d4lQhs_0,angry,emopia,data/raw/labelled/emopia/Q2_--2B4d4lQhs_0.mid,emopia_Q2_--2B4d4lQhs_0.npz
labelled/phrases/Super Mario_NES_Super Mario Bros_Underworld_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Super Mario_NES_Super Mario Bros_Underworld.mid,vgmidi_Super_Mario_NES_Super_Mario_Bros_Underworld.npz
Q1_K6OFDxBU370_1,happy,emopia,data/raw/labelled/emopia/Q1_K6OFDxBU370_1.mid,emopia_Q1_K6OFDxBU370_1.npz
Q1_zHwJG8Rrx6c_0,happy,emopia,data/raw/labelled/emopia/Q1_zHwJG8Rrx6c_0.mid,emopia_Q1_zHwJG8Rrx6c_0.npz
Q2_08t73Qgjkt4_0,angry,emopia,data/raw/labelled/emopia/Q2_08t73Qgjkt4_0.mid,emopia_Q2_08t73Qgjkt4_0.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Sandy Badlands_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Sandy Badlands.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Sandy_Badlands.npz
Q3_02t1bj7ZABY_1,sad,emopia,data/raw/labelled/emopia/Q3_02t1bj7ZABY_1.mid,emopia_Q3_02t1bj7ZABY_1.npz
Q2_P-We4q3goKU_6,angry,emopia,data/raw/labelled/emopia/Q2_P-We4q3goKU_6.mid,emopia_Q2_P-We4q3goKU_6.npz
Q3_7JIdJLkJ0S4_0,sad,emopia,data/raw/labelled/emopia/Q3_7JIdJLkJ0S4_0.mid,emopia_Q3_7JIdJLkJ0S4_0.npz
Q3_UJcnNfeCN1c_0,sad,emopia,data/raw/labelled/emopia/Q3_UJcnNfeCN1c_0.mid,emopia_Q3_UJcnNfeCN1c_0.npz
Q4_f2b4kpdw7_c_0,calm,emopia,data/raw/labelled/emopia/Q4_f2b4kpdw7_c_0.mid,emopia_Q4_f2b4kpdw7_c_0.npz
Q4_9eMxCs-LXCE_1,calm,emopia,data/raw/labelled/emopia/Q4_9eMxCs-LXCE_1.mid,emopia_Q4_9eMxCs-LXCE_1.npz
labelled/phrases/Super Mario_NES_Super Mario Bros_Main Theme_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_NES_Super Mario Bros_Main Theme.mid,vgmidi_Super_Mario_NES_Super_Mario_Bros_Main_Theme.npz
Q3_ilCcZpD39HU_1,sad,emopia,data/raw/labelled/emopia/Q3_ilCcZpD39HU_1.mid,emopia_Q3_ilCcZpD39HU_1.npz
Q3_RL_cmmNVLfs_0,sad,emopia,data/raw/labelled/emopia/Q3_RL_cmmNVLfs_0.mid,emopia_Q3_RL_cmmNVLfs_0.npz
Q4_KRlAez34QfE_0,calm,emopia,data/raw/labelled/emopia/Q4_KRlAez34QfE_0.mid,emopia_Q4_KRlAez34QfE_0.npz
Q3_4Er-eFHSHA4_3,sad,emopia,data/raw/labelled/emopia/Q3_4Er-eFHSHA4_3.mid,emopia_Q3_4Er-eFHSHA4_3.npz
Q2_cm6E860vDjY_0,angry,emopia,data/raw/labelled/emopia/Q2_cm6E860vDjY_0.mid,emopia_Q2_cm6E860vDjY_0.npz
labelled/phrases/Super Mario_SNES_Super Mario World_Title Screen_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_SNES_Super Mario World_Title Screen.mid,vgmidi_Super_Mario_SNES_Super_Mario_World_Title_Screen.npz
Q1_3N2G21U7guk_3,happy,emopia,data/raw/labelled/emopia/Q1_3N2G21U7guk_3.mid,emopia_Q1_3N2G21U7guk_3.npz
Q1_vv6nrZ2myXw_1,happy,emopia,data/raw/labelled/emopia/Q1_vv6nrZ2myXw_1.mid,emopia_Q1_vv6nrZ2myXw_1.npz
Q3_Oku8sIpTMAE_4,sad,emopia,data/raw/labelled/emopia/Q3_Oku8sIpTMAE_4.mid,emopia_Q3_Oku8sIpTMAE_4.npz
labelled/phrases/Super Mario_N64_Super Mario 64_Select a File_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_N64_Super Mario 64_Select a File.mid,vgmidi_Super_Mario_N64_Super_Mario_64_Select_a_File.npz
labelled/phrases/Xeno_PS1_Xenogears_Gathering Stars In the Night Sky_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_Gathering Stars In the Night Sky.mid,vgmidi_Xeno_PS1_Xenogears_Gathering_Stars_In_the_Night_Sky.npz
Q1_Y5JcZQ0xg4Y_3,happy,emopia,data/raw/labelled/emopia/Q1_Y5JcZQ0xg4Y_3.mid,emopia_Q1_Y5JcZQ0xg4Y_3.npz
Q4_a5QCcwEjxAk_0,calm,emopia,data/raw/labelled/emopia/Q4_a5QCcwEjxAk_0.mid,emopia_Q4_a5QCcwEjxAk_0.npz
Q3_REq37pDAm3A_3,sad,emopia,data/raw/labelled/emopia/Q3_REq37pDAm3A_3.mid,emopia_Q3_REq37pDAm3A_3.npz
Q3_Ie5koh4qvJc_15,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_15.mid,emopia_Q3_Ie5koh4qvJc_15.npz
Q4_vJ77eDxHezE_0,calm,emopia,data/raw/labelled/emopia/Q4_vJ77eDxHezE_0.mid,emopia_Q4_vJ77eDxHezE_0.npz
Q3_ZvD8QSO7NPw_2,sad,emopia,data/raw/labelled/emopia/Q3_ZvD8QSO7NPw_2.mid,emopia_Q3_ZvD8QSO7NPw_2.npz
Q2_0J7lX-Tcx-w_2,angry,emopia,data/raw/labelled/emopia/Q2_0J7lX-Tcx-w_2.mid,emopia_Q2_0J7lX-Tcx-w_2.npz
labelled/phrases/Banjo-Kazooie_N64_Banjo-Tooie_Spiral Mountain_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Banjo-Kazooie_N64_Banjo-Tooie_Spiral Mountain.mid,vgmidi_Banjo-Kazooie_N64_Banjo-Tooie_Spiral_Mountain.npz
Q1_8izVTDgBQPc_0,happy,emopia,data/raw/labelled/emopia/Q1_8izVTDgBQPc_0.mid,emopia_Q1_8izVTDgBQPc_0.npz
labelled/phrases/Other_PS2_Shadow of the Colossus_The Tale of the 16 Sacrifices_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PS2_Shadow of the Colossus_The Tale of the 16 Sacrifices.mid,vgmidi_Other_PS2_Shadow_of_the_Colossus_The_Tale_of_the_16_Sacrifices.npz
Q3_wqc8iqbDsGM_2,sad,emopia,data/raw/labelled/emopia/Q3_wqc8iqbDsGM_2.mid,emopia_Q3_wqc8iqbDsGM_2.npz
Q2_yhIncZ_Ue4E_0,angry,emopia,data/raw/labelled/emopia/Q2_yhIncZ_Ue4E_0.mid,emopia_Q2_yhIncZ_Ue4E_0.npz
Q4_pRuwHN-lI44_0,calm,emopia,data/raw/labelled/emopia/Q4_pRuwHN-lI44_0.mid,emopia_Q4_pRuwHN-lI44_0.npz
Q1_PdwxeMPXOCk_0,happy,emopia,data/raw/labelled/emopia/Q1_PdwxeMPXOCk_0.mid,emopia_Q1_PdwxeMPXOCk_0.npz
Q1_2Z9SjI131jA_11,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_11.mid,emopia_Q1_2Z9SjI131jA_11.npz
Q1_QwsQ8ejbMKg_1,happy,emopia,data/raw/labelled/emopia/Q1_QwsQ8ejbMKg_1.mid,emopia_Q1_QwsQ8ejbMKg_1.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Mining Town_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Mining Town.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Mining_Town.npz
Q2_D-gDPh9ZpFk_1,angry,emopia,data/raw/labelled/emopia/Q2_D-gDPh9ZpFk_1.mid,emopia_Q2_D-gDPh9ZpFk_1.npz
Q1_uqRLEByE6pU_1,happy,emopia,data/raw/labelled/emopia/Q1_uqRLEByE6pU_1.mid,emopia_Q1_uqRLEByE6pU_1.npz
Q2_QmK_SND2jAw_1,angry,emopia,data/raw/labelled/emopia/Q2_QmK_SND2jAw_1.mid,emopia_Q2_QmK_SND2jAw_1.npz
Q2_61EA0xRX8gE_4,angry,emopia,data/raw/labelled/emopia/Q2_61EA0xRX8gE_4.mid,emopia_Q2_61EA0xRX8gE_4.npz
Q2_Ie5koh4qvJc_10,angry,emopia,data/raw/labelled/emopia/Q2_Ie5koh4qvJc_10.mid,emopia_Q2_Ie5koh4qvJc_10.npz
Q4_vBHoSz8cJIE_2,calm,emopia,data/raw/labelled/emopia/Q4_vBHoSz8cJIE_2.mid,emopia_Q4_vBHoSz8cJIE_2.npz
Q2_D5kyjnlDNZs_1,angry,emopia,data/raw/labelled/emopia/Q2_D5kyjnlDNZs_1.mid,emopia_Q2_D5kyjnlDNZs_1.npz
Q3_QJlnTN7HRwE_2,sad,emopia,data/raw/labelled/emopia/Q3_QJlnTN7HRwE_2.mid,emopia_Q3_QJlnTN7HRwE_2.npz
Q3_uj3Gif77SYM_7,sad,emopia,data/raw/labelled/emopia/Q3_uj3Gif77SYM_7.mid,emopia_Q3_uj3Gif77SYM_7.npz
Q2_P-We4q3goKU_1,angry,emopia,data/raw/labelled/emopia/Q2_P-We4q3goKU_1.mid,emopia_Q2_P-We4q3goKU_1.npz
Q3_Ie5koh4qvJc_23,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_23.mid,emopia_Q3_Ie5koh4qvJc_23.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Fortress of the Condor_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Fortress of the Condor.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Fortress_of_the_Condor.npz
Q3_dCoUuknChhE_0,sad,emopia,data/raw/labelled/emopia/Q3_dCoUuknChhE_0.mid,emopia_Q3_dCoUuknChhE_0.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Mark of the Traitor_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Mark of the Traitor.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Mark_of_the_Traitor.npz
Q1_jziI_cuN_H8_2,happy,emopia,data/raw/labelled/emopia/Q1_jziI_cuN_H8_2.mid,emopia_Q1_jziI_cuN_H8_2.npz
Q2_3ZnxqCZ7qGg_2,angry,emopia,data/raw/labelled/emopia/Q2_3ZnxqCZ7qGg_2.mid,emopia_Q2_3ZnxqCZ7qGg_2.npz
Q2_qlbazHayULg_10,angry,emopia,data/raw/labelled/emopia/Q2_qlbazHayULg_10.mid,emopia_Q2_qlbazHayULg_10.npz
labelled/phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Chrono_SNES_Chrono Trigger_Wings That Cross Time.mid,vgmidi_Chrono_SNES_Chrono_Trigger_Wings_That_Cross_Time.npz
Q1_doM_LWo-74A_1,happy,emopia,data/raw/labelled/emopia/Q1_doM_LWo-74A_1.mid,emopia_Q1_doM_LWo-74A_1.npz
Q2_snfsc7pEzlk_1,angry,emopia,data/raw/labelled/emopia/Q2_snfsc7pEzlk_1.mid,emopia_Q2_snfsc7pEzlk_1.npz
Q1_UYh88SRZC24_0,happy,emopia,data/raw/labelled/emopia/Q1_UYh88SRZC24_0.mid,emopia_Q1_UYh88SRZC24_0.npz
Q4_iXiSFSGws-c_0,calm,emopia,data/raw/labelled/emopia/Q4_iXiSFSGws-c_0.mid,emopia_Q4_iXiSFSGws-c_0.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Overworld_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Overworld.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Overworld.npz
Q3_FUAK5TBaNY8_0,sad,emopia,data/raw/labelled/emopia/Q3_FUAK5TBaNY8_0.mid,emopia_Q3_FUAK5TBaNY8_0.npz
Q2_0J7lX-Tcx-w_1,angry,emopia,data/raw/labelled/emopia/Q2_0J7lX-Tcx-w_1.mid,emopia_Q2_0J7lX-Tcx-w_1.npz
Q4_aQ4PIaRMLwE_0,calm,emopia,data/raw/labelled/emopia/Q4_aQ4PIaRMLwE_0.mid,emopia_Q4_aQ4PIaRMLwE_0.npz
Q4_jSWItJI-Gmk_1,calm,emopia,data/raw/labelled/emopia/Q4_jSWItJI-Gmk_1.mid,emopia_Q4_jSWItJI-Gmk_1.npz
Q4_TcFVq0leii4_0,calm,emopia,data/raw/labelled/emopia/Q4_TcFVq0leii4_0.mid,emopia_Q4_TcFVq0leii4_0.npz
Q1__kJtgm1OUNA_0,happy,emopia,data/raw/labelled/emopia/Q1__kJtgm1OUNA_0.mid,emopia_Q1__kJtgm1OUNA_0.npz
Q1_uqRLEByE6pU_0,happy,emopia,data/raw/labelled/emopia/Q1_uqRLEByE6pU_0.mid,emopia_Q1_uqRLEByE6pU_0.npz
Q1_fey-8bOR95E_2,happy,emopia,data/raw/labelled/emopia/Q1_fey-8bOR95E_2.mid,emopia_Q1_fey-8bOR95E_2.npz
Q2_3_MxhSS86oU_0,angry,emopia,data/raw/labelled/emopia/Q2_3_MxhSS86oU_0.mid,emopia_Q2_3_MxhSS86oU_0.npz
Q2_f2BXXa7lPuE_2,angry,emopia,data/raw/labelled/emopia/Q2_f2BXXa7lPuE_2.mid,emopia_Q2_f2BXXa7lPuE_2.npz
Q3_wS0RzrBL9UI_1,sad,emopia,data/raw/labelled/emopia/Q3_wS0RzrBL9UI_1.mid,emopia_Q3_wS0RzrBL9UI_1.npz
Q3_REq37pDAm3A_0,sad,emopia,data/raw/labelled/emopia/Q3_REq37pDAm3A_0.mid,emopia_Q3_REq37pDAm3A_0.npz
Q3_ItGNJM6skM4_0,sad,emopia,data/raw/labelled/emopia/Q3_ItGNJM6skM4_0.mid,emopia_Q3_ItGNJM6skM4_0.npz
Q2_cm6E860vDjY_2,angry,emopia,data/raw/labelled/emopia/Q2_cm6E860vDjY_2.mid,emopia_Q2_cm6E860vDjY_2.npz
Q3_g-yM0Lsp4lc_1,sad,emopia,data/raw/labelled/emopia/Q3_g-yM0Lsp4lc_1.mid,emopia_Q3_g-yM0Lsp4lc_1.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Forest_Temple.npz
Q1_6Uf9XBUD3wE_0,happy,emopia,data/raw/labelled/emopia/Q1_6Uf9XBUD3wE_0.mid,emopia_Q1_6Uf9XBUD3wE_0.npz
Q2__FVzelKlBFs_1,angry,emopia,data/raw/labelled/emopia/Q2__FVzelKlBFs_1.mid,emopia_Q2__FVzelKlBFs_1.npz
Q3_0vLPYiPN7qY_3,sad,emopia,data/raw/labelled/emopia/Q3_0vLPYiPN7qY_3.mid,emopia_Q3_0vLPYiPN7qY_3.npz
labelled/phrases/Other_NES_Tetris_Music A_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Other_NES_Tetris_Music A.mid,vgmidi_Other_NES_Tetris_Music_A.npz
Q4_GAvPwG2wYZM_1,calm,emopia,data/raw/labelled/emopia/Q4_GAvPwG2wYZM_1.mid,emopia_Q4_GAvPwG2wYZM_1.npz
labelled/phrases/Other_PC_The Sims_Theme 4_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_The Sims_Theme 4.mid,vgmidi_Other_PC_The_Sims_Theme_4.npz
Q3_wxXpvnmq_-E_1,sad,emopia,data/raw/labelled/emopia/Q3_wxXpvnmq_-E_1.mid,emopia_Q3_wxXpvnmq_-E_1.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Links_House.npz
